Review_Text,Review_Text_Processed,Actual_Label,Predicted_Label,prob_Negative,prob_Neutral,prob_Positive
kurang kuat....lem nya lemah,kuat lem lemah,Neutral,Negative,0.7073076312219315,0.09798244827285675,0.19470992050521177
"APLIKASI SIALAN gabisa dipake redeem, dicoba dibeberapa outlet, beda hari, beda bulan, jawabannya lagi error.. uninstall dan jgn makan lg di burger king. Lebih baik mcd dan kfc.",aplikasi sial gabisa dipake redeem coba beberapa outlet beda beda jawab error uninstall jgn makan lg burger king mcd kfc,Negative,Neutral,0.21397621816174126,0.7841362510688371,0.0018875307694217471
Tidak berfungsi dengan baik,tidak fungsi,Neutral,Negative,0.9653307746131099,0.028915803888719522,0.005753421498170601
*dum biryani rasa was average no spicy.* i don't know reamaining dishes. i have only orderd dum biryani. but i am not satisfied with the dum biryani rasa bcz no masala added. i felt like white rice i am eating.chicken piceses also no rasa. i can give 2/5.,dum biryani was average no spicy don know reamaining dishes have only orderd dum biryani but am not satisfied with the dum biryani bcz no masala added felt like white rice am eating chicken piceses also no can give,Negative,Neutral,0.41147973921920966,0.5665253776971246,0.02199488308366574
"Rating y ngawur dr 4,8 skrg jd 4,3 Padahal pembeli ngasih bintang 5 Orderan sepi rating turun drastis Pelayanan lama gak sesuai menit yg di gobiz rating turun jg emg sy nglayani dr gojeg doang apa sya nglayani banyak pelanggan dr reguler dan aplikasi lain jg Tolong pihak gojek di perbaiki lg",rating ngawur dr skrg beli ngasih bintang order sepi rating turun drastis layan tidak sesuai gobiz rating turun emg sy nglayani dr gojeg doang sya nglayani langgan dr reguler aplikasi tolong gojek baik lg,Negative,Neutral,0.3188208787864647,0.6807172263745789,0.00046189483895643673
Tolong untuk driver di kasi yg terdekat dsri resto. Krena kalo driver jauh kebanyakan ga ada yg ambil ketika pesanan udah ready. Alhasil resto rugi dan mengajukan kompensasi yg harga nya cuma bbrp persen doang dari total harga makanan.,tolong driver kasi dekat dsri resto krena kalo driver banyak tidak ambil pesan udah ready alhasil resto rugi aju kompensasi harga bbrp persen doang total harga makan,Neutral,Negative,0.5871501291187199,0.411862629835433,0.0009872410458470794
"untuk gerai gofood kenapa cuma muter2 area itu2 aja y?padahal biasanya bisa sampe sejauh mungkin,sekarang kok areanya cuma itu2 aja",gerai gofood muter2 area itu2 sampe area itu2,Negative,Neutral,0.08088710555301287,0.7102958566968766,0.20881703775011048
"disappointed with their so called special navaratri thali festival .. they did not have any other option of thali during this time and when asked about north indian or south indian thali, they told that they have only special navaratri thali.. we decided to order two of them.. nothing special in this one.. by navaratri thali you would expect kadhi, khichadi and some good options but this was actually a mix of north and south indian thali (utappam, sambar, payasam, kela sabji, mixture from south and tandoor roti, puri, corn n peas sabji, tikki from north) and small mixed fruits salad, green chutney, sweet chutney, plain curd.. they had just plain steam rice .. they missed serving us welcome drink of chaas/lassi overall, disappointed for the harga paid and options received.",disappointed with their so called special navaratri thali festival they did not have any other option of thali during this time and when asked about north indian or south indian thali they told that they have only special navaratri thali we decided to two of them nothing special in this one by navaratri thali you would expect kadhi khichadi and some good options but this was actually mix of north and south indian thali utappam sambar payasam kela sabji mixture from south and tandoor roti puri corn peas sabji tikki from north and small mixed fruits salad green chutney sweet chutney plain curd they had just plain steam rice they missed serving us welcome drink of chaas lassi overall disappointed for the harga paid and options received,Neutral,Negative,0.4690627079706156,0.28248157828343406,0.24845571374595035
"Ikut promo sepi nggak ikut promo juga sepi, yang ada menunggu yang ketidak pastian jualan di aplikasi Gofood. Pas ada yang beli kita rugi, hihihihi nasib nasib. .",promo sepi tidak promo sepi tunggu tidak pasti jual aplikasi gofood pas rugi hihihihi nasib nasib,Neutral,Negative,0.8561337828065672,0.1417842942117285,0.002081922981704359
"Sumpaaah Grab Tuuuuh Ribeed seee Ribed Ribed nya Sistem Ganti Alamat ajaa Ampooon Prosesudur nya Rasanya gak mau di aktifin lagi Jasa GrabFood 🤣🤣 #Titik Kordinat + Foto diri depan Usaha udah #Tetep aja di minta lagi minta lagi #Nyeraaah Aing #Close aeee lah GrabFood nya Gofood Ganti Nama Outlet + Alamat gak Ampe 2 Menit selesai, dan Orderan langsung masuk Miminkan Udah Sistem terr...... Komputerisasi tp Koq yaaa masih aja RIBEDDDDD gini.....🤐🤐🤐",sumpaaah grab tuuuuh ribeed seee ribed ribed sistem ganti alamat ajaa ampooon prosesudur tidak aktifin jasa grabfood titik kordinat usaha udah tetep nyeraaah aing close aeee grabfood gofood ganti nama outlet alamat tidak ampe selesai order miminkan udah sistem terr komputerisasi koq yaaa ribeddddd gin,Negative,Neutral,0.3799485486364953,0.6197570711304204,0.00029438023308418114
Driver kurang banyak,driver,Neutral,Negative,0.6995245434260445,0.30025794580219844,0.00021751077175692057
panasny kurangg ihh ..mudah*n aja awett ya..,panasny kurangg ihh mudah awett,Negative,Positive,0.138233857889629,0.24923500967906975,0.6125311324313012
i got better hospitality at indomaret than these waiters spent quite much and treated like i ordered one pizza for 12 people and btw congratulations on getting the worst cold sop buntut across bandung,got better hospitality at indomaret than these waiters spent quite much and treated like ordered one pizza for people and btw congratulations on getting the worst cold sop buntut across bandung,Negative,Neutral,0.3770662932171385,0.5695957287974731,0.05333797798538828
"driver sekarang suka pilih pilih , pesen makanan datangnya telat terus mana makanannya sering tumpah lagi",driver suka pilih pilih sen makan datang telat makan tumpah,Negative,Neutral,0.288980291808935,0.6155467894886012,0.0954729187024638
"masih banyak oknum driver yang bermain orderan fiktif terutama di gofood, customer tidak bisa melaporkan orderan fiktif diaplikasi",oknum driver main order fiktif gofood customer tidak lapor order fiktif aplikasi,Neutral,Negative,0.8558936575855548,0.14351362731760917,0.0005927150968360338
LAMA BET,bet,Negative,Positive,0.12088922838108787,0.13179000942216798,0.7473207621967441
Dessert box cayangan aku!,dessert box cayangan,Neutral,Positive,0.014403383333785873,0.4872786827991355,0.49831793386707857
Transfer saldo ga ada pilihan nominal,transfer saldo tidak pilih nominal,Neutral,Negative,0.8437187887541497,0.15471677702029188,0.001564434225558396
"Tolong aplikasi lebih di tingkatkan lagi : Merubah foto depan pada tampilan toko seharusnya tidak selalu harus melalui cs, harusnya bisa diedit sendiri .. kalau lewat cs kadang jawabannya gak bawa solusi dan malah diarahkan harus isi form2 lagi. Padahal cuma perihal ganti foto, harusnya bisa diedit manual seperti edit foto menu ..",tolong aplikasi tingkat rubah tampil toko tidak cs edit cs kadang jawab tidak bawa solusi arah isi form2 perihal ganti edit manual edit menu,Neutral,Negative,0.5737388100005829,0.4258101482309793,0.00045104176843768757
so yummy ngga pernah gagal rasanya,so yummy tidak gagal,Neutral,Positive,0.04987697959707264,0.06911480977136286,0.8810082106315645
"tolong karyawannya di kenalkan dengan aplikasi ini,karna order. karyawan masih menanyakan pembayaran mau cash or apa....... pdhl saya sdh paid.dan proses 1 jam lebih,dan saya harus tlp dlu ke call center. sesampainya pengantar pesanan,dia harus liat dlu bukti pembayaran.I think you should educate your employee how to used this aplication,and how the apps work",tolong karyawannya kenal aplikasi karyawan bayar cash or pdhl paid proses tlp dlu call center sampa antar pesan liat dlu bukti bayar think you should educate your employee how to used this aplication and how the apps work,Negative,Neutral,0.2998084895046804,0.6925393940772463,0.007652116418073201
Notifikasinya telat... jadi kalo ada orderan pasti batal krna ga auto konfrimasi pesanan,notifikasi telat kalo order batal krna tidak auto konfrimasi pesan,Negative,Neutral,0.26897394414378345,0.7281360826614781,0.002889973194738508
"Tempat buat makan dan nongkrong atau ngadain acara bareng keluarga yang cukup nyaman, namun yang sangat disayangkan buat pengelola jasa parkirnya yang cukup rasis khusus untuk para pengendara motor, karena dari 4 gate in out yang tersedia hanya untuk pengendara mobil dan pengendara motor hanya di berikan 1 akses in setelah melewati akses in out untuk mobil sebanyak 3 kali dan sudah 3 kali saya ditolak untuk masuk melalui gate in mobil, untuk keluar dari tempat parkirnya pun sama dari sekian banyak gate outnya hanya 1 akses out yang harus muterin kawasan ruko dan restoran yang boleh di pake untuk motor karena adanya di belakang area restorannya.",makan nongkrong ngadain acara bareng keluarga nyaman sayang kelola jasa parkir ras kendara motor gate in out sedia kendara mobil kendara motor akses in lewat akses in out mobil tolak gate in mobil parkir sekian gate outnya akses out muterin kawasan ruko restoran pake motor area restoran,Neutral,Positive,0.013614573680709155,0.26171873097810794,0.7246666953411829
the products are good but quite mahal. the tempat is more interested in tourists.,the products are good but quite mahal the is more interested in tourists,Positive,Neutral,0.055621470993855164,0.5199551594066766,0.42442336959946814
Tolong dengan sangat saya muhon hapus promo gms jika tidak semua resto bisa mendapat kan nya kasihan kami yg gk bisa mendapat kannya tolong tindak lanjuti keluh kesah saya ini,tolong muhon hapus promo gms tidak resto kasihan tidak kan tolong tindak lanjut keluh kesah,Negative,Neutral,0.3780303154086126,0.6172144437894231,0.0047552408019641635
Udh 2x pake bk delivery . Yg pertama sangat memuaskan tapi pas pesan ke 2 di outlet grandwisata masa ada yg ga dikirim 1 makanannya hhh,2x pake bk delivery muas pas outlet grandwisata tidak makan hhh,Neutral,Negative,0.5135053694502735,0.4358847076828756,0.05060992286685091
"Setiap hari hujan driver tidak ada, byk orderan tercancel dan tdk bisa kompensasi, berbulan2 seperti ini tanpa ada solusi dr pihak aplikasi, kalo begini trs 2 pihak pasti dirugikan",hujan driver tidak byk order tercancel tidak kompensasi berbulan2 solusi dr aplikasi kalo trs rugi,Neutral,Negative,0.6715028455764227,0.3275743343032163,0.0009228201203609081
pengait senter patahh sangt kecewaa,kait senter patahh sangt kecewaa,Negative,Positive,0.08688373192220272,0.4009955402294064,0.5121207278483908
Yang jelas kalo buat aplikasi min sekalian nyontek grab Go-Jek gpp notifikasi gak ada tiba tiba driver datang ok kali buatin masalahnya kena pinalti sampai 2hari gara gara telat lihat orderan Notifikasinya aja lho gak ada kami tau orderan aja saat driver datang Waktu persiapan hanya 15mnit apa anda kira kami ini fastfood yang sekelas PhD McD aja nunggu antrian setengah jam lebih Antrian bukan cuma orderan shopeefood aja bos Ada Go-Jek grab offline semua ikut ngantri bos,kalo aplikasi min nyontek grab go jek gpp notifikasi tidak driver ok buatin pinalti 2hari gara gara telat order notifikasi lho tidak tau order driver waktu siap 15mnit fastfood kelas phd mcd nunggu antri antri bukan order shopeefood bos go jek grab offline ngantri bos,Negative,Neutral,0.42472612504510604,0.5739541863329773,0.0013196886219166233
"Gofood sekarang susah, lama dapat driver pengen makan cepet malah kendala dapat driver nunggu bisa hampir 1 jam lebih",gofood susah driver ken makan cepet kendala driver nunggu,Neutral,Negative,0.5295271599308308,0.3695258303721318,0.10094700969703735
Semua tombol berfungsi dan performanya baik. Hanya saja di bagian bawah sebelah kanan agak penyok sedikit (saya kurang tahu juga karena pengiriman atau karena saat kami memasang mesin cuci di rumah). Tetapi fungsi mesin cuci tidak terganggu sama sekali.,tombol fungsi performa belah kanan penyok kirim pasang mesin cuci rumah fungsi mesin cuci tidak ganggu,Positive,Negative,0.8358966068365762,0.011217586009009241,0.1528858071544147
grab kalo orderan gak dapat driver tapi pesanan sudah siap harusnya ada kompensasi agar toko tidak mubajir buang makanan yg batal tidak ada driver nya,grab kalo order tidak driver pesan kompensasi toko tidak mubajir buang makan batal tidak driver,Neutral,Negative,0.8119794994437143,0.18769140447025115,0.000329096086034526
Sekarang makin ga jelas gak ada orderan masuk rating anjlok...,tidak tidak order rating anjlok,Negative,Neutral,0.25199471872284684,0.7438699602294732,0.004135321047679997
"aplikasinya error pas order, estimasi arrive jalan, tapi orderan ga di proses proses nunggu hampir sejam. harus ditelpon baru direspon. alhasil mo makan burger aja harus nunggu 2 jam!",aplikasi error pas estimasi arrive jalan order tidak proses proses nunggu jam telpon direspon alhasil mo makan burger nunggu,Negative,Neutral,0.36035687700158203,0.6330816277963524,0.006561495202065642
TVNYA BGUS SUDAH DIUJI COBA DAN DIPASANG SUARANYAAA MANTAPPP BAGUSSS TAPI PENGIRIAM LAMAA PESEN TGL 29 SEPTEMBER SAMPAI 5 OKTOBER YAAA HMMM😍,tvnya bgus uji coba pasang suaranyaaa mantappp bagusss pengiriam lamaa sen tgl september oktober yaaa hmmm,Negative,Positive,0.2865066596316462,0.07796057269896935,0.6355327676693845
kurang MAKNYUSS,maknyuss,Negative,Positive,0.1793608899084179,0.22070359360719338,0.5999355164843888
"Setelah update versi terbaru, tampilan menu menu tidak ada, yg ada konfirmasi aktifasi qr ovo, data sdh diinput dan selesai submit ada konfirmasi gagal terhubung ke server, sudah laporan tetap saja tidak ada solusi.. Yg sdh dilakukan Uninstal dan instal lagi Sdh gnti hp Pke jaringan wifi atau data tetap tidak bisa Versi android yg dipake versi 7 Gimana dunk solusi nya,???? Karena saya tidak bisa rubah2 menu dn harga...",update versi baru tampil menu menu tidak konfirmasi aktifasi qr ovo data diinput selesai submit konfirmasi gagal hubung server lapor tidak solusi uninstal instal gnti hp pke jaring wifi data tidak versi android dipake versi gimana dunk solusi tidak rubah2 menu dn harga,Negative,Neutral,0.3078276027011394,0.6918143332672504,0.00035806403161018236
"Kenapa ka skrg nlpon call center grab ga bsa terhubung sama customer service, saya sebagai mitra kesulitan untuk merubah alamat toko, dokumen udah dikirim lewat email masih belum diproses aja. Mohon kerja samanya",ka skrg nlpon call center grab tidak bsa hubung customer service mitra sulit rubah alamat toko dokumen udah email belum proses sama,Neutral,Negative,0.5416476675886406,0.4572077207093503,0.001144611702009135
"Parah transaksi gofood gagal tapi saldo bank ga dikembalikan, minta bantuan CS sama saja ga ada solusi",parah transaksi gofood gagal saldo bank tidak kembali bantu cs tidak solusi,Neutral,Negative,0.5280405621367162,0.46413688743596704,0.00782255042731671
Cara mengenetahui pembayaran transaksi gmna..?di email jg ga ada.untuk drever asal membatal kn pesanan gmna.?maen batal aj . makanan udah di buat.yg lucu lg di bilang alasan resto tutup /antrian panjang.kan aneh sedang kn drever datang juga ga,mengenetahui bayar transaksi gmna email tidak drever batal kn pesan gmna maen batal aj makan udah lucu lg bilang alas resto tutup antri aneh kn drever tidak,Neutral,Negative,0.5380329536372662,0.46103885657618177,0.000928189786552075
"veg pulav, kadai paneer, garlic naan. pulav is not properly cooked. looks colorful but tasteless. the gravy is too sweet. naan i could see the uncooked dough.",veg pulav kada paneer garlic naan pulav is not properly cooked looks colorful but tasteless the gravy is too sweet naan could see the uncooked dough,Neutral,Negative,0.521100945254463,0.4612203069624597,0.01767874778307727
"Register nya susaaaahhhhh bangett lola gituu...udah bolak balik uninstall masih aja sama, ga tau gimana lagi cara nya itu",register susaaaahhhhh bangett lola gituu udah bolak uninstall tidak tau gimana,Neutral,Negative,0.5149539655650842,0.43503400053589725,0.05001203389901859
Tolong pihak grab merchant..uang saya di grab belum cair sekitar ada 300 gmn ini kak tolong solusinya,tolong grab merchant uang grab belum cair gmn kak tolong solusi,Negative,Neutral,0.3474236368616091,0.6511617993102735,0.0014145638281174682
"Makin lama aplikasinya makin kurang mempermudah. Jarang ada notifikasi, sering on off sendiri. Sedangkan resto buka. Harusss dibuka teruss baru ada notifikasi. Makin menyeleneh aplikasinya. Pusat bantuan gjls. Butuh pusat bantuan yang ngurusin kendala. Bukan bank jago atau manuva dll. Gajls",aplikasi mudah jarang notifikasi on off resto buka harusss buka teruss notifikasi menyeleneh aplikasi pusat bantu gjls butuh pusat bantu ngurusin kendala bukan bank jago manuva dll gajls,Neutral,Negative,0.5397228723018002,0.4578822146441302,0.0023949130540695685
"they have a wide range of food offering. nothing much to talk about ambiance. i visited this tempat 2 times in a week. 1st time ordered a sizzler which was fantastic. 2nd time we had a chicken stater, soup and a american chopsuey. soup and starter was good but sea food american chopsuey was not good. being a person from coastal area i can tell if sea food is fresh or not, and boy, the prawns were not fresh that is for sure. all and all its a causal dinning if you crave for some variety of asian food.",they have wide range of food offering nothing much to talk about ambiance visited this times in week 1st time ordered sizzler which was fantastic 2nd time we had chicken stater soup and american chopsuey soup and starter was good but sea food american chopsuey was not good being person from coastal area can tell if sea food is fresh or not and boy the prawns were not fresh that is for sure all and all its causal dinning if you crave for some variety of asi food,Positive,Neutral,0.1954059043465806,0.5530843222458128,0.25150977340760655
"Shopee, Harusnya klo ada kejadian order fiktif yg disuspen customer nya bukan restonya. Kan resto ga tahu itu fiktif apa ngga..jgn jd aplikasi yg nganeh-nganehi. Ya..Ayo semangat perbaiki sistemmu shopee food biar semakin baik & maju. Trus marketing2nya tolong yg alert terhadap merchant. Yg ngga kasih bagus mohon bisa ditegur, klo tetep ngeyel mohon dicut aja!!.",shopee klo jadi fiktif disuspen customer bukan restonya resto tidak fiktif tidak jgn aplikasi nganeh nganehi ayo semangat baik sistem shopee food biar maju trus marketing2nya tolong alert merchant tidak kasih bagus tegur klo tetep ngeyel cut,Neutral,Negative,0.6609250717400738,0.33734712019480434,0.0017278080651218942
a nice tempat to drink coffee while reading a book. my meat dish arrived cold first. when i reported this to the pelayan; they warmed it up and brought it; and then the meat was dry. i did not see the interest that i expected.,nice to drink coffee while reading book my meat dish arrived cold first when reported this to the layan they warmed it up and brought it and then the meat was dry did not see the interest that expected,Neutral,Negative,0.5988259816974542,0.22196042677999314,0.17921359152255267
execellent taste keep it up,execellent taste keep it up,Neutral,Positive,0.055191097115373865,0.2587327933809277,0.6860761095036985
"tolong nih ya buat Shopee food delivery nya terutama, gw kecewa sama pelayanan nya, singkat aja dela ini udh nganternya lama 1 jam lebih, terus juga dia bukannya berhenti di rumah saya, malah nangkring di atas motor, Tiba-tiba malah teriak manggil nama saya + bawa bawa personal pribadi orang, emang sopan? dia kan dibayar, kalo cape semua orang juga yg kerja cape kali, emang elu doang yg ngerasa cape, kalo udh tua mending ke pati jompo daripada fokus kerja🙏",tolong shopee food delivery gw kecewa layan singkat dela nganternya henti rumah nangkring motor teriak manggil nama bawa bawa personal pribadi emang sopan bayar kalo cape cape emang elu doang ngerasa cape kalo tua mending pati jompo fokus,Neutral,Negative,0.5499389981254534,0.42886638513639264,0.0211946167381539
"the dj who plays at this tempat is really good. we went in a group of 10 people and enjoyed a lot. on the downside, the food and drinks pelayanan is really lambat and number of waiters are less as compared to seating strength of the tempat. the people on bar counter suck big time as they don't talk properly, give you respect and try to loot you by saying half of the low harga drinks are not available.",the dj who plays at this is really good we went in group of people and enjoyed lot on the downside the food and drinks layan is really lambat and number of waiters are less as compared to seating strength of the the people on bar counter suck big time as they don talk properly give you respect and try to loot you by saying half of the low harga drinks are not available,Neutral,Positive,0.2491623853348147,0.3468889211834172,0.40394869348176804
"Tolong dong pihak grab ditindak lanjuti tentang orderan fiktif , banyak banget daerah jakarta selatan . Ini saya bisa tiap hari ada fiktif sampe disangka driver saya yg bikin . Udh gitu nomernya luar negri semua . Di perbaiki masalah fiktif ini . Sangat menggangu sekali . Kasihan resto sama driver . Walaupun uang kembali tp bintang resto di driver jelek bgt . Plis tolong di dengar biar kita sebagai customer juga senang jualan dengan tenang tanpa orderan"" fiktif tsb. Terima kasih",tolong grab tindak lanjut order fiktif banget daerah jakarta selatan fiktif sampe sangka driver bikin gitu nomernya negri baik fiktif menggangu kasihan resto driver uang bintang resto driver jelek banget plis tolong dengar biar customer senang jual tenang order fiktif tsb kasih,Neutral,Negative,0.9079079720749251,0.08947076419447564,0.0026212637305991684
pas awal awal itu mau tambah menu lancar lancar sja makin ke sini capek doang yang ada gak bisa bisa padahal jaringannya lancar . mohon di perbaiki,pas menu lancar lancar sja capek doang tidak jaring lancar baik,Neutral,Negative,0.5701998634707209,0.35288669403963374,0.07691344248964543
"Percuma perbaharui terus,,, orderan ga pernah sesuai ekspetasi.. pdhl ikut promo terus...😡😡😡😡😡😡😡",baharu order tidak sesuai ekspetasi pdhl promo,Negative,Neutral,0.3074090978286387,0.690201062963396,0.0023898392079654443
"buat gojek driver nya tolong di evaluasi lagi, kalo misalkan nggk mau ngambil orderan nya nggak papa cuman jangan cancel secara sepihak bisa di konfirmasi ke resto dulu ini hari ini udah 3 order an di cancel driver",gojek driver tolong evaluasi kalo nggk ngambil order tidak papa cuman jangan cancel konfirmasi resto udah an cancel driver,Negative,Neutral,0.42330271997019375,0.57580194436342,0.0008953356663862435
@FOODFESS2 fore butterscotch kopken kenangan mantan janjiw kurang suka hehe,foodfess2 fore butterscotch kopken kenang mantan janjiw suka,Positive,Neutral,0.05785362696553649,0.8265471297206226,0.11559924331384089
Lama dapat drivernya Jadi sering dicancel pelanggan,drivernya dicancel langgan,Neutral,Positive,0.31932702095842924,0.31295472244405825,0.36771825659751245
Kecewa pas mau komplain krn mknan dr resto yg d pesan tdk sesuai mlh muncul bug trs.. dn gk bisa lapor2 smpek sya chat berkali2.. giliran mau lapor munyer trs ..gk mnyelesaikn msalh,kecewa pas komplain mknan dr resto tidak sesuai mlh muncul bug trs dn tidak lapor2 smpek sya chat berkali2 gilir lapor munyer trs tidak mnyelesaikn msalh,Neutral,Negative,0.540055000229815,0.45772081709761364,0.002224182672571424
Shope ribet banget siih klo mau ganti poto menu atau tambah menu...tidak pantas tidak pantas..mo ganti poto jaa ribet...,shope ribet banget siih klo ganti poto menu menu tidak tidak mo ganti poto jaa ribet,Negative,Neutral,0.2891770918189119,0.6824639957558345,0.028358912425253704
Enak. banget ga mau berhenti makannya..,banget tidak henti makan,Positive,Negative,0.7232531804376698,0.02290502622375696,0.25384179333857315
"Enak parah, ga bohong",parah tidak bohong,Positive,Negative,0.4763174167978399,0.07757307474379917,0.4461095084583609
"Potongannya bukan 20% 🤦🏻‍♂️, pemotongan komisi tidak wajar, ada yang sampai 45%",potong bukan potong komisi tidak wajar,Neutral,Negative,0.734977554792316,0.26344328572833314,0.001579159479350893
"Saya coba search di hp tetangga dengan nama resto, yg muncul resto lain, saya ketik nama menu secara spesifik, yg muncul menu resto lain, yg lokasinya jauh pula, padahal udah spesifik, pantesan ga ada order,, berasa jd anak tiri nih, resto baru sepertinya ga punya peluang ya 😔 Cara ikutan Promo juga ribet minta ampun, malah harus via Sales juga, Coba tengok deh aplikasi sebelah, semua serba mudah, ikutan promo Juga mudah banget",coba search hp tetangga nama resto muncul resto ketik nama menu spesifik muncul menu resto lokasi udah spesifik pantesan tidak asa anak tiri resto tidak peluang ikut promo ribet ampun via sales coba tengok aplikasi belah serba mudah ikut promo mudah banget,Negative,Neutral,0.14111851941867193,0.8568065805618751,0.002074900019452944
"The best abis,baik dr pelayanan, suasana,dan apapun itu 🔥. Tapi next buat yang baru pertama x kesini kalo payment up to 5jt+ setelah pembayaran minimal dikasih tau ya kalo dapet voucher diskon atau potongan,bukan di diemin aja karena gatau dan baru pertama x kesana.",the best abis dr layan suasana apa next kesini kalo payment up to 5jt bayar minimal kasih tau kalo dapet voucher diskon potong bukan diemin gatau kesana,Positive,Neutral,0.025068555280304324,0.6309919470282231,0.34393949769147253
"i didn't give a 5 because i felt everything is a bit costly here.but the bagel and cream cheese is a wajib dicoba,it's enak.bagel costed 50 bucks plus cream another 50.",didn give because felt everything is bit costly here but the bagel and cream cheese is wajib coba it bagel costed bucks plus cream another,Positive,Neutral,0.05656544453024783,0.493471510577661,0.44996304489209116
"Masa nma custamer di samarkan sama nmer Tlp gk ada... ?? Gmna klw resto mw konfirmasi menu yg gk ada harus nunggu driver Dateng , sedangkan resto butuh Tlp lngsung ke custamer , grab merchant pembaruan terus tpi kualitas jelek bnget , ribet sm grab merchant nie gk kayak aplikasi sebelah Tlp custamer di kasih biar enak klw ada menu yg habis bisa konfirmasi ke custamer , kadang2 driver males yg mau chat ke custamer karena GK mau angkt tlp , tolonglah jangan di bikin ribet resto nya",nma custamer samar nmer tlp tidak gmna klw resto mw konfirmasi menu tidak nunggu driver dateng resto butuh tlp lngsung custamer grab merchant baru kualitas jelek bnget ribet sm grab merchant nie tidak kayak aplikasi belah tlp custamer kasih biar klw menu habis konfirmasi custamer kadang2 driver males chat custamer tidak angkt tlp tolong jangan bikin ribet resto,Negative,Neutral,0.45793736384744876,0.5419915382407468,7.109791180461358e-05
"Kualitas barangnya ok, hanya packing pengiriman ancur.",kualitas barang ok packing kirim ancur,Negative,Positive,0.4925266465924243,0.013643217018621112,0.4938301363889546
Mau aktifin grabfood susah banget ga kayak merchant sebelah 30 menit lgsg aktif,aktifin grabfood susah banget tidak kayak merchant belah lgsg aktif,Neutral,Negative,0.6686023867923006,0.32602631680992217,0.005371296397777168
"tried pizza and spaghetti looking at the reviews. not sure how this tempat has 3+ rating. food rasa- not that great and specially at the harga you would expect some kualitas or effort in it. pizza had an uncooked base and the sauce they used on the base was normal sweet ketchup. a few bellpeppers on top and rest was normal cheese. not what you will expect after giving 250 bucks for it. same with spaghetti- came in a tiny box, no garlic bread, on the name of aglio olio- it was just couple of olives and olive oil and nothing else. no herbs/ seasoning or flakes.",tried pizza and spaghetti looking at the reviews not sure how this has rating food not that great and specially at the harga you would expect some kualitas or effort in it pizza had an uncooked base and the sauce they used on the base was normal sweet ketchup few bellpeppers on top and rest was normal cheese not what you will expect after giving bucks for it same with spaghetti came in tiny box no garlic bread on the name of aglio olio it was just couple of olives and olive oil and nothing else no herbs seasoning or flakes,Negative,Neutral,0.4722507476679244,0.4888157958585709,0.03893345647350463
Pembayaran non tunai i saku kenapa ga bisa.mau pesen makan akhirny ga jadi.iya klo pas ada uang tunai.klo ga ada kan ribet.,bayar non tunai saku tidak sen makan akhirny tidak iya klo pas uang tunai klo tidak ribet,Neutral,Negative,0.5529779451801133,0.43780614935751433,0.009215905462372411
"Rating resto tergantung performa resto sendiri dan sebagian dari pelangan,yang jadi pertayaan adalah ketika pelanggan ngorder sebelum diterima malah dicancel duluan gimna itu,apakah menjatuh rating resto, harusnya kalo udah ngorder gak bisa dicancel...",rating resto gantung performa resto pelang pertayaan langgan ngorder terima dicancel duluan gimna jatuh rating resto kalo udah ngorder tidak dicancel,Neutral,Negative,0.5186039362484677,0.47344235552364394,0.007953708227888283
"Makin kesini layanannya gak memuaskan bangett.. Hampir setiap Minggu pasti ke sini. Nyuci mobil disamping McD. Nunggunya disini. Pesen 14.48 - 15.33 Pas dicek makanan udh siap tp gak ada yg anterin ke meja. OBnya dimintain tolong, dipanggil 2x melengos.. ada masalah apa kali yah.. kerjanya gak profesional.",kesini layan tidak muas bangett nyuci mobil samping mcd nunggunya sen pas cek makan tidak anterin meja obnya dimintain tolong panggil 2x lengos yah kerja tidak profesional,Neutral,Negative,0.5690257228451824,0.40395686246093904,0.027017414693878587
"Produk bagus, order sabtu, hari selasa sampe. Dua hari kerja. Mungkin krn deket. Awalnya ragu dikirim nya bakal lama krn pake kurir toko yg ga ada live tracking nya. admin juga sama sekali ga bales chat di inbox, tp kok ya chat diskusi dia mau jawab. Pas liat2 review ternyata bener rata2 ngeluhin admin nya. di inget2 dulu jg pernah 2x beli di official store polytron berarti ini yg ke 3. dan sampe sih barang nya ga ada yg penyok atau bermasalah. Buat yg dikirim nya lama, mungkin krn jauh ya, sabar.",bagus sabtu selasa sampe deket ragu pake kurir toko tidak live tracking admin tidak bales chat inbox chat diskusi pas liat2 review bener rata2 ngeluhin admin inget2 2x official store polytron sampe tidak penyok masalah sabar,Positive,Negative,0.9584572979236097,0.011402088749067976,0.030140613327322357
"Pilihan warnaRice Cookernya paling lengkap di banding toko2 sebelah.. Kupikir bahan panci nasi stainless steelnya tuh tipis dan murah, ternyata nggak, pancinya tebal dan ada indikator isinya mililiter/liter.. Penjualnya sangat2 responsif dan jujur (dikasih nota pembelian) dan kartu garansi resmi..",pilih warnarice cookernya lengkap banding toko2 belah pikir bahan panci nasi stainless steelnya tuh tipis murah tidak panci tebal indikator isi mililiter liter jual sangat2 responsif jujur kasih nota beli kartu garansi resmi,Positive,Negative,0.9167609682527277,0.012445279445456252,0.07079375230181592
