Review_Text,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
buku gambarnya di gulung alhasil jadi melengkung semua,unknown,3,Tokopedia,Neutral,Lainnya,No,Hobi & Hiburan,No
material dan packaging nya bagus dan rapih tapi halaman di bukunya banyak banget yang kebalik2 halaman yg harusnya ada di awal malah ada di akhir buku jadi ada yang harusnya di tengah buku malah di akhir buku jadi bacanya pindah pindah bingung dan ga nyaman,unknown,2,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,Yes
ad bbrp yang tidak berfungsi,unknown,2,Tokopedia,Negative,Lainnya,Yes,Hobi & Hiburan,No
gagang tlp ny patah,unknown,3,Tokopedia,Neutral,Lainnya,No,Hobi & Hiburan,No
baru beli seminggu yg lalu cuma pake bentar pas mau pake lagi uda ga bunyi,unknown,3,Tokopedia,Neutral,Bentuk,No,Hobi & Hiburan,No
well hari baru sampe fix pesanan terlama di tokped saya sobek pula bungkusnya ok thanks sampai dsini,unknown,1,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
packingnya ga rapi ada yg ga ketutup jadinya kena hujan sekitar buku rusak,unknown,2,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
beli sabtu sampainya kamis lama betul,unknown,2,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
lagi musim hujan tidak dibungkus yang aman dan rapat jadi air hujannya masuk,unknown,2,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
cepat pwngirima tp sayanng beli buku tp ada buku yang sebagian halamannya kepotong sehinggaa buku tsbut jd tidak bs dipakaii sy sudah keburu konfirmasi penerimaan tanpa melihat bukunya dl stlah konfirmasi dgn penjual alias japri jawaban kurang memuaskan,unknown,2,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
buku sesuai dgn harganya colorfull dan harga ekonimis hanya sj ada buku yg bbrp halamannya kosong sprti yg buki zebra hampir sebagian halaman kosong sis sy beli buah blm semua sy cek sis,unknown,3,Tokopedia,Neutral,Harga,No,Hobi & Hiburan,No
seller tidak ramah,unknown,1,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
bukunya kena rembesan minyak bungkus bublewrapnya parah banget kena minyaknya sampai isolasinya pada copot sebenernya lumayan kecewa sihh cuma karna memang kena waktu di ekspedisi jd bukan kesalahan seller next semoga bungkus bukunya bisa lebih secure lg,unknown,3,Tokopedia,Neutral,Rasa,No,Hobi & Hiburan,No
bukunya sampe di makassar rusak ujungnya baru sempat unpack entah cara packing nya kurang tebel or kurirnya bermasalah agak ga rela sih soalnya bukunya lumayan mahal,unknown,3,Tokopedia,Neutral,Harga,No,Hobi & Hiburan,No
ada halaman yang hilang masa dari halaman langsung lompat ke halaman mohon di cek kembali setiap halamannya dong kalo sudah dicetak,unknown,1,Tokopedia,Negative,Lainnya,Yes,Hobi & Hiburan,No
konten bukunya banyak yang salah materi twk banyak yang salah kunci jawabannya juga sedih banget padahal buat belajar,unknown,1,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
packing kurang rapih pinggir buku menjadi rusak,unknown,3,Tokopedia,Neutral,Bentuk,No,Hobi & Hiburan,No
pelayanan penjual nya jelek slow respon banget,unknown,1,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,No
pengiriman lama lokasi toko saya di jakarta ternyata di kirim dari yogyakarta,unknown,3,Tokopedia,Neutral,Lainnya,No,Hobi & Hiburan,No
awal saya chat seller sudah kecewa karena seller sangat tidak ramah ketika barang datang saya kecewa melihat pengemasan hanya menggunakan kertas bekas lapis dan plastik buku yg ada di dalam pun dalam kondisi kotor,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,Yes
bukunya cepet rontok lem nya ga kuat,unknown,1,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,No
review jujur ya yg kasih bintang mungkin biar masih dpt garansi kali ya buku nya fotokopian nya gk bagus dapet cd begini lagi kalo mau sekedar ambil buku cliff boleh lah tapi kalo buat kenyamanan baca mending cari yg lain,unknown,2,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,Yes
tulisannya kayak kopian atau cetakan ulang,unknown,2,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
buku kondisinya kurang baik ada sobeknya dan juga audio rusak mesti download sendiri,unknown,2,Tokopedia,Negative,Lainnya,Yes,Hobi & Hiburan,No
kondisi buku krg bagus dan ada halaman tdk bs terbaca balasan penjual yg seenak jidatnya,unknown,2,Tokopedia,Negative,Rasa,No,Hobi & Hiburan,Yes
bagian dalam cover kotor halaman terakhir kotor juga packaging kurang aman jd bagian atas buku agak terlipat,unknown,3,Tokopedia,Neutral,Bentuk,No,Hobi & Hiburan,No
pengemasannya seadanya lembukunya juga mudah patah cdnya gak diplastikin diselipin aja dibukunya semoga dapat dipebaki yah,unknown,3,Tokopedia,Neutral,Bentuk,No,Hobi & Hiburan,No
toko tdk kooperatif pesanan duplikasi di minta cancel tapi tetap saja dikirim maaf terpaksa saya kasih bintang kwalitas barang biasa saja,unknown,1,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,No
kertas nya jelek tinta cetakan ada yang hampir tidak jelas di baca,unknown,3,Tokopedia,Neutral,Bentuk,No,Hobi & Hiburan,No
packing tdk dikemas dan asal kirim lgsung pdhal kondisi dusnya sudah rusak mgkin karena harga barangnya murah rp jd tdk dikemas rapih,unknown,3,Tokopedia,Neutral,Harga,No,F&B,No
timernya kurang tepat,unknown,3,Tokopedia,Neutral,Lainnya,No,F&B,No
lampu indikator tdk bekerja,unknown,3,Tokopedia,Neutral,Lainnya,No,F&B,No
cepet banget rusaknya baru sebulan pake gak bisa nyala,unknown,3,Tokopedia,Neutral,Lainnya,No,F&B,No
barang yang dikirimkan tidak sesuai dengan orderan saya ditanya pihak maxim tidak ada balasan sama sekali hanya dibaca saja dari pihak tokopedia pun sudah dikomplain malah transaksinya selesai dan dananya diteruska ke maxim lalu barang saya yang kurang bagaimana tokopedia bilang dichat saja pintar sekali jawabannya sudah saya komplain kalo penjual tidak merespon bobrok sekali sistemnya,unknown,1,Tokopedia,Negative,Bentuk,Yes,F&B,No
cepet karatan dan agak ribet perawatannya,unknown,3,Tokopedia,Neutral,Lainnya,No,F&B,No
sebenarnya utk kualitas produk bagus original tp kecewa sm pelayanannya admin slow respon banget negative respon orderan udh diproses tp resi invalid waktu pengiriman via ekspedisi cepat yg lama proses di intern admin official store,unknown,3,Tokopedia,Neutral,Bentuk,No,F&B,No
dipakai sekali saja sudah rusak tidak mau menyala maaf saya ksh bintang,unknown,1,Tokopedia,Negative,Lainnya,Yes,F&B,No
toples ada yang penyok belum dipakai semua dr pcs tapi gpp msh berfungsi,unknown,3,Tokopedia,Neutral,Lainnya,No,F&B,No
harus lebih kompak lagi antara owner admin perhatikan stock barang jangan kecewakan konsumen terima kasih,unknown,3,Tokopedia,Neutral,Lainnya,No,F&B,No
baru dipakai kali dah metong,unknown,2,Tokopedia,Negative,Lainnya,No,F&B,No
anti lengketnya ok hanya saja woknya sangat ringan kl masak yg sedikit pancinya bergeser2 hrs dipegang terus dan yg plg buat kecewa lapisan bawah wok langsung terkelupas pdhl wokny hanya bergeser sedikit krn sy sll masak sll sambil megang woknya smg anti lengketnya jg awet,unknown,3,Tokopedia,Neutral,Bentuk,No,F&B,No
barang ny bagus tp kirim ny lama serasa po pdhal ikut baru dkirim tggl kecewa,unknown,3,Tokopedia,Neutral,Rasa,No,F&B,No
karet filternya kurang,unknown,1,Tokopedia,Negative,Bentuk,No,F&B,No
packing pengiriman kurang aman hanya dilapisi plastik tipis sehingga dpt menyebabkan kerusakan pada produk dan produk yg saya terima mengalami lekukan pada tutup dan menimbulkan bercak sehingga tidak bisa menutup rapat sehingga untuk ke depan mohon dapat memberikan packing yg lbh aman agar penjual dan konsumen sama2 nyaman,unknown,2,Tokopedia,Negative,Bentuk,Yes,F&B,No
warnanya cantik tpi syg kurang tajem kupas kulit bawang aja sma potong tomat pisau yg kecilnya gk bsa,unknown,3,Tokopedia,Neutral,Bentuk,No,F&B,No
kemasan kotaknya ada yg penyok dan robek tp pisaunya aman padahal mau buat hadiah temen,unknown,3,Tokopedia,Neutral,Bentuk,No,F&B,No
kurang puas nya sih krn barang yg di beli tidak ada stok nya tp gpp lah diganti dgn barang yg setara trims,unknown,3,Tokopedia,Neutral,Lainnya,No,F&B,No
barang bagus tapi estimasi tiba dilokasi tidak sesuai di aplikasi semoga pelayanannya dapat ditingkatkan,unknown,3,Tokopedia,Neutral,Bentuk,No,F&B,No
bahan katun sy pikir anti air ternyata tidak sy beli minta warna hitam dan abu eh di kasihnya abu semua,unknown,3,Tokopedia,Neutral,Bentuk,No,F&B,No
responnya sangat lambat padahal udah request untuk kirim pagi tapi justru sampai siang blm juga dikirim lain kali tolong diperhatikan lagi,unknown,3,Tokopedia,Neutral,Lainnya,No,F&B,No
kecewa banget barang rusak di jual lain kali kalo jual barang yang jujur jgn barang rusak yang di jual ya,unknown,1,Tokopedia,Negative,Lainnya,Yes,F&B,Yes
pencetannya agak keras jd tkt cepat rusak terus airnya jd bau plastik tidak dapat dipakai,unknown,2,Tokopedia,Negative,Rasa,Yes,F&B,No
bahan plastiknya tdk stretch kaku dan tidak bagus aluas tdk bs melekat spt plastiknya stretch biasanya not recommended,unknown,1,Tokopedia,Negative,Bentuk,No,F&B,Yes
bahan tipis sekali dan cepat habis,unknown,2,Tokopedia,Negative,Bentuk,No,F&B,No
barang pecah bagian atas kecewa,unknown,1,Tokopedia,Negative,Lainnya,Yes,F&B,Yes
engsel di penutupnya patah terpaksa coba beli lem buat dibenerin karena ga bisa ketutup mungkin dr pas pengirimannya saran aja pada saat ngirim mungkin sebaiknya tutupnya dipisahin sama bodynya,unknown,2,Tokopedia,Negative,Bentuk,No,F&B,No
ternyata tdk seampuh iklannya noda panci msh tetap ada,unknown,1,Tokopedia,Negative,Lainnya,No,F&B,No
sudah dicoba dan tidak efek sama sekali untuk proses pengiriman dari penjual cepat terima kasih,unknown,2,Tokopedia,Negative,Bentuk,No,F&B,No
cepet banget kepotek terus ancur,unknown,1,Tokopedia,Negative,Lainnya,No,F&B,No
pengiriman sangat lama,unknown,1,Tokopedia,Negative,Lainnya,No,F&B,No
barang tdk sesuai yg sy pesan otomatis tdk bisa dipakai,unknown,1,Tokopedia,Negative,Bentuk,Yes,F&B,No
pelayanan nya kurang baik barang juga salah kirim dari awal udah dibilang malah dikirim,unknown,2,Tokopedia,Negative,Lainnya,Yes,F&B,No
ada yg cacatt satu lubang,unknown,1,Tokopedia,Negative,Lainnya,Yes,F&B,No
respon cepat packing rapih kecewa lubang teflonnya ngelupas,unknown,2,Tokopedia,Negative,Bentuk,Yes,F&B,Yes
barang di kirim tidak sesuai gambar yg di pesan,unknown,1,Tokopedia,Negative,Bentuk,Yes,F&B,No
material produk bagus ukuran produk sesuai warna produk sesuai tapi sayang karetnya kurang baik krn masih bocor saat test simpan air,unknown,2,Tokopedia,Negative,Bentuk,No,F&B,Yes
baru dibuka dan ditutup lagi sudah patah kualitas jelek banget,unknown,1,Tokopedia,Negative,Bentuk,No,F&B,No
barang tidak sesuai gambar payah,unknown,2,Tokopedia,Negative,Bentuk,Yes,F&B,No
mesen apa yang dateng apa ngk jelas nih toko periksa lah invoice nya kalo mau dikirm tuh barang bikin kecewa aja,unknown,1,Tokopedia,Negative,Lainnya,Yes,F&B,Yes
sangat tipis keterangan besi tp yg dikrim aluminium tipis dan lembek,unknown,2,Tokopedia,Negative,Bentuk,No,F&B,No
sama dengan spos cuci piring yg lain cuma lebih mahal aja,unknown,2,Tokopedia,Negative,Harga,No,F&B,No
dudukan tatakan kompornya diterima sudah patah akhirnya harus ke tukang las benerin lg keluar duit lg,unknown,2,Tokopedia,Negative,Lainnya,No,F&B,No
packing sangat kacau hanya bubble wrap tipis sehingga koper rusak,unknown,2,Tokopedia,Negative,Bentuk,Yes,F&B,No
barangnya lumayan tp kecewa sama respon penjual yg tidak membantu dan makin kecewa dengan pihak ekspedisi barang ga dikirim2 smpai saya harus ambil sendiri,unknown,1,Tokopedia,Negative,Bentuk,Yes,F&B,No
barang datang dalam keadaan penyok,unknown,2,Tokopedia,Negative,Lainnya,No,F&B,No
barangnya baret dan gak mulus,unknown,1,Tokopedia,Negative,Lainnya,No,F&B,No
barangnya palsu atau gimana kok lengket saya pernah beli tefal saus pan tapi engga lengket jangan mau beli produk ini lapor tokopedia aja mending ya,unknown,1,Tokopedia,Negative,Bentuk,Yes,F&B,No
barang penyokkkkk ga bisa di ganti krn tdk unboxing record,unknown,1,Tokopedia,Negative,Lainnya,No,F&B,No
abis pencet beli eh cek di ternyata lebih murah produk dibawah ekspetasi,unknown,3,Tokopedia,Neutral,Harga,No,F&B,No
proses pengiriman yg sangat lama,unknown,2,Tokopedia,Negative,Lainnya,No,F&B,No
pembelian ke rada kecewa baut pegangan uda doll nih drat nya sudah di kencangkan baut nya tp ttp pegangan nya goyah gak kokoh produk reject,unknown,2,Tokopedia,Negative,Rasa,Yes,F&B,Yes
kecewa krn pd saat brg tsb sampai kami tdk ada dirmh dan oleh kurir paketnya dilempar yg mengakibatkan bodi wajan tsb penyok,unknown,2,Tokopedia,Negative,Lainnya,Yes,F&B,Yes
packing tebel double bubble wrap kardus di dlm juga utuh tp barang yg datang penyok artinya brg sudah cacat saat dikirim lokasi sy dkt dng tefal jd pengiriman cepat sy join tokopedia dr dan blja 4x sehari jd bs bedain brg rusak krn pengiriman atau memang sudah cacat sy punya video unboxingnya tp krn susah skali upload foto video untuk complain dan beli krn event akhir thn jd ya sudahlah tp produk rusak jng menyalahkan ekspedisi lbh baik tulis di deskripsinya promo cuci gudang brg tidak dapat dikembalikan jd kita para pembeli jg gak expect too much dpt brg cacat terima resiko ps spt biasa admin pasti membalas ulasan dengan mohon respon chat dari kami kenyataan mrk tdk pernah menghubungi pembeli jika produk cacat bintang untk admin produk,unknown,1,Tokopedia,Negative,Harga,Yes,F&B,No
barang tidak diterima sampai sekarang order dari bulan mei skrg sudah agustus,unknown,1,Tokopedia,Negative,Lainnya,No,F&B,No
barang tidak datang proses refund memakan waktu lebih dr bulan sama sekali tidak memuaskan,unknown,1,Tokopedia,Negative,Bentuk,Yes,F&B,No
saat diterima tutup wajan ad yg bermasalah dan di wajannya ad goresan bermasalahnya bukan krn proses pengiriman tapi emang dari sononya cacat kecewa dengan respon penjual yang bilang goresannya g masalah padahal saya kan beli baru beli wajan anti gores malah terima yang bergores dan kualitas bermasalah lgs ajukan komplain sdh terima wajannya lagi yang tidak gores cuma tetep bbrp yg mengecewakan kecewa jadi lama dan saya harus repot ngurus pengembalian barangnya kalau mw jual yang diskon jangan kasih yang kualitasnya g bagus atau sampaikan aja produknya ad bbrp bermasalah makanya dikasih diskon resiko beli online semoga awet,unknown,2,Tokopedia,Negative,Bentuk,Yes,F&B,Yes
gagang patah coba dilem pakai lem cina blm tau kuat apa ngga,unknown,2,Tokopedia,Negative,Bentuk,No,F&B,No
official store aja spt ini gmn klo beli di toko lain udh smp taun baru ga ada penyelesaian dr pembelian awal desember sy udh ingatkan pdhl pastikan brg bgs pas sampai besoknya lgsg sy keluhkan tutupnya ga bs dipasang tgl toko menyatakan bersedia kirim tutup yg baru semua ada buktinya di chat saya tp bukan main bertele2 ga menawarkan solusi nyata saya beli pan ini krn butuh yg ada tutup kacanya malah dikirim tutup yg ga bs dipasang brand dan pelayanan kualitas rendah pengalaman yg sangat mengecewakan mengirim barang ga berfungsi namanya penipuan ga akan beli carote lg ga akan saya rekomendasi,unknown,1,Tokopedia,Negative,Bentuk,Yes,F&B,No
miring dan penyok,unknown,1,Tokopedia,Negative,Lainnya,No,F&B,No
dipakai untuk mindahin tabung gas kg sangat seret susah maju karena rodanya tidak jalan bobot tabung gas terlalu berat not recommended utk tabung gas kg mungkin untuk yang lbh ringan bisa lancar rodanya berputar,unknown,1,Tokopedia,Negative,Bentuk,No,F&B,Yes
busa tipis ukuran kecil sekali pakai sobek harga mahal,unknown,1,Tokopedia,Negative,Bentuk,No,F&B,No
baru pakai beberapa kali sponnya terpisah jadi lemnya tidak bagus,unknown,1,Tokopedia,Negative,Bentuk,No,F&B,No
bagian tombol ada kempot parah pabrikan tidak jaga mutu,unknown,2,Tokopedia,Negative,Lainnya,Yes,F&B,No
ada cacat sedikit dan overpriced untuk plastik seperti itu,unknown,3,Tokopedia,Neutral,Harga,No,F&B,No
tadiinya mau pesen beda model tp g bisa kata selernya terpaksa pakai dah mau gmn lg,unknown,1,Tokopedia,Negative,Bentuk,No,F&B,No
ga suka barangnya,unknown,1,Tokopedia,Negative,Lainnya,No,F&B,No
barang kurang bagus bocor dibagian saluran keluar saat di operasikan,unknown,2,Tokopedia,Negative,Bentuk,No,F&B,No
sudah macet harus di ketok2 dulu baru nyala mesin,unknown,2,Tokopedia,Negative,Lainnya,No,F&B,No
gak fungsi walau udah di charge seharian apes aja ini mah,unknown,2,Tokopedia,Negative,Lainnya,No,F&B,No
barang ngk bisa berfungsi setelah di cek ic mati jadi beli barang untuk di buang tolong dong klau kirim barang di cek tes dulu sangat kecewaaa,unknown,1,Tokopedia,Negative,Lainnya,Yes,F&B,No
produk tidak bagus,unknown,1,Tokopedia,Negative,Bentuk,No,F&B,No
barang rusak tidak bisa adi charge sehinga tidak bisa dipakai respon penjual sangat lambat saya kecewa sbgi pembeli,unknown,1,Tokopedia,Negative,Lainnya,Yes,F&B,No
saya beli item ini tetapi pompa elektrik ini tidak bisa di charge sehingga tidak bisa di pakai pihak penjual tidak ada respon tidak bisa membantu saya sangat kecewa not recomendded,unknown,1,Tokopedia,Negative,Lainnya,Yes,F&B,No
pecah packing kurang aman,unknown,2,Tokopedia,Negative,Lainnya,No,F&B,No
kemahalan dilihat dr barangnya kecil dan tidak kokoh,unknown,2,Tokopedia,Negative,Harga,No,F&B,No
bahan jelek dan kurang kokoh,unknown,1,Tokopedia,Negative,Bentuk,No,F&B,No
packing tdk ada sudah tau pengiriman jauh tp tdk dilapisi pelindung sisi2 sudut barang rusak,unknown,1,Tokopedia,Negative,Bentuk,Yes,F&B,No
ternyata ukurannya kecil di bawah harapan,unknown,2,Tokopedia,Negative,Bentuk,No,F&B,No
hmmmm barang kurang kokoh tidak bisa utk menyimpan barang berat doyong kemahalan utk tingkat kekokohan seperti ini sorry,unknown,2,Tokopedia,Negative,Harga,No,F&B,No
gak sesuai ekspektasi klo buat simpan barang2 yg agak berat kurang recomended dan prosesnya lama klo prosesnya gak sampe hari mungkin sampe lebih cepat kali ya,unknown,2,Tokopedia,Negative,Bentuk,No,F&B,No
proses dan respon nya lama,unknown,1,Tokopedia,Negative,Lainnya,No,F&B,No
jelek banyak penyok sana sini sangat mengecewakan,unknown,1,Tokopedia,Negative,Bentuk,Yes,F&B,No
over price dgn kualitas barang yg tidak kokoh dan melorot2 untuk seller ini saya review jujur ya jgn sembarangan bilang gak jujur harga anda sama kualitas gak sesuai yg gak jujur adalah anda sendiri yg membujuk saya via chat merubah review dengan iming2 free gift saya tolak krn itu membohongi diri saya sendiri berarti gak semua review itu asli mgkn sebagian bujukan seller untuk merubah review spy terlihat bagus pdhl mgkn kasusnya sama dengan saya kecewa dgn produk yg over price,unknown,1,Tokopedia,Negative,Bentuk,Yes,F&B,Yes
barang rusak pisau ada yg patah ada bekas goresan pisau sayang banget quality kontrolnya buruk,unknown,2,Tokopedia,Negative,Lainnya,Yes,F&B,No
yang datang merk buck i entah karena promo atau apa tapi belum sempat take a picture nanti saya update lagi ulasanya barusan saya search buck i knife lebih murah kalau memang mau ngadain promo jual barang yang bener saya kecewa sekali dengan brand gm yang sudah saya percaya berkali kali,unknown,2,Tokopedia,Negative,Harga,Yes,F&B,Yes
terakhir chat sekaligus memastikan bilangnya merek gm bear yg akan dikirim ternyata kardusnya ajah yg merek gm bear tp isinya merek lain buck i barang datang ga sesuai kesepakatan ini mah bohong namanya,unknown,2,Tokopedia,Negative,Bentuk,Yes,F&B,No
barang tidak sesuai dengan produk yang dipesan gm bear set pisau tapi yg datang terkirim merk buck i,unknown,2,Tokopedia,Negative,Bentuk,Yes,F&B,No
barang biasa aja bahan kurang bgitu bagus,unknown,2,Tokopedia,Negative,Bentuk,No,F&B,No
pisaunya tidak tajam sama sekali,unknown,1,Tokopedia,Negative,Bentuk,No,F&B,No
barang tidak sesuai antara yang dijual dan yang di terima,unknown,1,Tokopedia,Negative,Bentuk,Yes,F&B,No
toko penipu tipu harga tipu merk semoga dapat karmanya amin,unknown,1,Tokopedia,Negative,Harga,Yes,F&B,No
pesanan tidak sesuai barang yang dipesan adalah merk gm bear warna putih tapi yang dikirim merk buck warna hitam saya sangat kecewa,unknown,1,Tokopedia,Negative,Bentuk,Yes,F&B,No
pengiriman cepat barangnya kurang oke tutupnya ga menutup rapat di satu sisi,unknown,3,Tokopedia,Neutral,Lainnya,No,Elektronik,No
kurang ya jamnya harusny dijelasin display jam gk selalu hidup harus di idupin dulu,unknown,3,Tokopedia,Neutral,Rasa,No,Elektronik,No
produk sdg smp dan sy tes tp tidak terbaca fast charging di hp,unknown,3,Tokopedia,Neutral,Lainnya,No,Elektronik,No
baru hari barang sudah rusak padahal pemakaian normal saya kirim balik barang nya ke penjual katanya masuk garansi toko dan akan di service tapi sudah bulan masih belum ada kejelasan juga jadi sementara saya kasih bintang dulu sampai saya terima kembali barang nya dengan keaadaan normal dan berfungsi,unknown,1,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
barang baru diterima dicoba ternyata sudah rusak masak nasi tidak panas setelah dibawa ke service center ternyata heating element nya yang rusak dan harus nunggu service minggu dan tidak bisa ganti baru padahal barang baru datang dicoba sudah rusak sekarang kondisi belum megang rice cookernya masih nunggu diservice repot juga service adanya diluar kota,unknown,1,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
rice cooker baru beli tp nasi bau dan berair tp tidak bs di ganti barang baru dr toko ini tidak seperti toko2 lain yg kalo barang rusak itungan hari ada garansi toko bs di tukar dgn yg baru bukan diservice seperti yg di sarankan toko saya sudah bawa ke service center dan hari ini nasinya tetap basah jujur saya kecewa krn saya memilih toko ini biar kl kenapa2 ngak ribet ternyata saya salah saya beli rice cooker mahal menurut saya agar bisa punya rice cooker bagus tp nyatanya seperti ini saya sangat kecewa,unknown,2,Tokopedia,Negative,Rasa,Yes,Elektronik,Yes
salah satu unitnya kedip2 harus di ketok2 dlu baru nyala ntar kedip2 lagi malahan gak nyala harus di ketok2 lg lampunya satu unitnya lagi perfect tidak ada masalah thanks,unknown,3,Tokopedia,Neutral,Lainnya,No,Elektronik,No
lampunya berfungsi nyala lumayan remang remang kekuatan batere di jemur seharian cuma jam barang yg sampai soket bautnya patah jadi sedikit terbuka,unknown,3,Tokopedia,Neutral,Rasa,No,Elektronik,No
harga di struk yang dimasukkan di kotaknya beda dengan harga yang ditampilkan di tokopedia kok bisa harganya lebih mahal ya di struk beda jauh harganya,unknown,3,Tokopedia,Neutral,Harga,No,Elektronik,No
barang dtg tidak sesuai yg dikasih tahu admin nya bilang rice cooker 2liter ternyata barang yg dikirim liter,unknown,3,Tokopedia,Neutral,Bentuk,No,Elektronik,No
barang cepat panas dan rusak,unknown,2,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
pengiriman lama banget kurirnya gagal pickup terus setrikanya ternyata besar dan lumayan berat packingnya tipiss cuma bublewrap selapis kualitas strikanya jg kurang menurutku soalnya ga terlalu panas jd lama setrikanya,unknown,3,Tokopedia,Neutral,Bentuk,No,Elektronik,No
ternyata tidak bisa dipakai di redmi 3s tetapi di laptop bisa tidak sesuai harapan,unknown,3,Tokopedia,Neutral,Bentuk,No,Elektronik,No
barangnya datang sesuai dgn pesan dan estimasi waktunya pas banget mantap cuman sayang speaker sebelah kiri gk berfungsi yg bersuara hnya sbelah kanan,unknown,3,Tokopedia,Neutral,Bentuk,No,Elektronik,No
lampunya sering error padahal terhubung ke wifi saklar hidup tapi dihidupin di hp gak mau nyala,unknown,3,Tokopedia,Neutral,Lainnya,No,Elektronik,No
baru sampe brgnya cepet sih tp pas dipasang kipasnya bunyi plus gak ada mur dan baut utk pengikat tutup kipasnya,unknown,3,Tokopedia,Neutral,Rasa,No,Elektronik,No
beli pcs yang satu normal tanpa kendala yang lagi stuck house cartridge nya gak mau ke tengah step nya sama dengan yang normal ikutin manual,unknown,3,Tokopedia,Neutral,Bentuk,No,Elektronik,No
alat bagus tapi gak bisa dipakai lama dipakai kurang dari menit udah overload dan harus nunggu kerjaan bersih2 jadinya memakan waktu yg lama sekali,unknown,3,Tokopedia,Neutral,Bentuk,No,Elektronik,No
barang di kirim tanpa bubble pdhl sdh info kalau mendung gelap bahkan gerimis kecil tp tetap di kirim tanpa di lapis apa pun dus kalau kena air bkl robel dan tembus,unknown,3,Tokopedia,Neutral,Bentuk,No,Elektronik,No
terlalu ringan ada suara glodak glodak saat di hidupkan ga proper sbg penyedot debu baik setara penyedot debu murmer hanya design saja yg dijual,unknown,3,Tokopedia,Neutral,Bentuk,No,Elektronik,No
ya utk harga 100an lumayan worth cuma rgb kanan dan kiri ga selaras sih sama ada deflect gara gara pengiriman mungkin,unknown,3,Tokopedia,Neutral,Harga,No,Elektronik,No
maaf bintang nya cmn casan nya gk bisa di pakai sudah saya coba berkali kali baru mnt batok casan nya panas bgt klo di pake takut meledak untuk pngiriman dan respon oke,unknown,2,Tokopedia,Negative,Lainnya,No,Elektronik,No
toko paling ga niat jualan beli tanggal baru dkirim tanggal barang sih bagus tapi pelayanan ngga banget sesuai review di bawah,unknown,2,Tokopedia,Negative,Bentuk,No,Elektronik,No
barangnya tidak berfungsi boxnya sudah kebuka,unknown,2,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
penggunaan di hp samsung kualitas suara baik kualitas mic standar menuju buruk suara harus keras baru bisa terdengar oleh lawan bicara pengguanan di macbook ketika terhubung kualitas suara baik namun selalu terputus tidak stabil koneksinya sehingga tidak bisa digunakan buat temen temen yang perlu connect ke laptop gitu mending cari tws lain deh soalnya koneksinya ke laptop enggak stabil sekian,unknown,2,Tokopedia,Negative,Rasa,Yes,Elektronik,Yes
dari lampu yg nyala cuma yg nya mati padahal udah dijemur dulu sblm dipasang tadi siang kecewa ya,unknown,2,Tokopedia,Negative,Bentuk,Yes,Elektronik,Yes
yang penting keluar suara deh soal kualitas suara maaf ya mungkin mirip sama mainan anak anak berbentuk handphone,unknown,2,Tokopedia,Negative,Bentuk,No,Elektronik,No
pesan yang satu setengahnya mati,unknown,2,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
klamaan di pengiriman pesen urgent pagi2 pke ojek online biar lngsng smpe malah dikirim pke tiki bsk nya br smpe,unknown,2,Tokopedia,Negative,Lainnya,No,Elektronik,No
pengunci baling baling nya tidakk ada next dicek dengan teliti lah sbelum kirim bagus cocok dengan kipas angin lama yang rusak,unknown,2,Tokopedia,Negative,Bentuk,Yes,Elektronik,No
barang pecah ndak tau dr seller apa ekspedisinya sayangnya saya selesaikan transaksinya sblm diunboxing bgtu dibuka malah pecah barang cm dilapisi satu lapis bublewarp tipis overall kecewa,unknown,2,Tokopedia,Negative,Bentuk,Yes,Elektronik,Yes
barang sesuai deskripsi dan berfungsi dengan baik cuma tidak puas dg pelayanan dari penjual pesanan diproses h dan di pick up h itu pun sesudah dikomplen baru bergerak,unknown,2,Tokopedia,Negative,Bentuk,No,Elektronik,No
barang tidak bisa digunakan dan tidak ada cd driver nya,unknown,2,Tokopedia,Negative,Lainnya,No,Elektronik,No
pengiriman lambat dan toko gak ramah dalam komunikasi,unknown,2,Tokopedia,Negative,Lainnya,No,Elektronik,No
